"id","receivedDate","division","district","shift","serviceType","source","allegationType","allegation","finding","disposition","residentId","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","Community Policing","","External","Internal Investigation","Fail to Make Report","Unfounded","","469cb76a57f03aa04e8bdb2cacf2efcb","White","Female","","35114d5aece24bc2b45261b951ff396e","Black","Male","33","6"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","Community Policing","","External","Internal Investigation","Fail to Make Report","Unfounded","","684c403daa62733e940fe6586406a4cd","White","Male","47","35114d5aece24bc2b45261b951ff396e","Black","Male","33","6"
"4f2a5610044fa8a2fb4f00eacc62eb5d","2014-01-02 00:00:00","Field Services","Patrol East","Fourth Watch","","Blueteam","Internal Investigation","Reporting","Sustained","","","","","","D3b60a60dd5f3c08f7967cd4da48fdb7","White","Male","27","2"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","Community Policing","","External","Internal Investigation","Fail to Make Report","Unfounded","","309d36a24e8ac91fc4d53c630f99148d","White","Female","","35114d5aece24bc2b45261b951ff396e","Black","Male","33","6"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","Community Policing","","External","Internal Investigation","Fail to Make Report","Unfounded","","469cb76a57f03aa04e8bdb2cacf2efcb","White","Female","","3e2a462adfdd31ba5b0b878288886112","White","Male","52","27"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","First Watch","","External","Internal Investigation","Fail to Make Report","Sustained","","684c403daa62733e940fe6586406a4cd","White","Male","47","1a336fb070f3c4d9f9d87f5f05020597","White","Male","39","9"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","First Watch","","External","Internal Investigation","Fail to Make Report","Sustained","","309d36a24e8ac91fc4d53c630f99148d","White","Female","","1a336fb070f3c4d9f9d87f5f05020597","White","Male","39","9"
"5ba673bd05dc0143e0fcd02d8255ab02","2010-11-05 00:00:00","Field Services","Patrol West","First Watch","","External","Internal Investigation","Fail to Make Report","Sustained","","469cb76a57f03aa04e8bdb2cacf2efcb","White","Female","","1a336fb070f3c4d9f9d87f5f05020597","White","Male","39","9"
"c036177240e6cc418ff98bdecc23ea95","2011-04-22 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Racial Profiling","Unfounded","","Ae3dbd113477307511fdfd74ea948cd5","Black","Male","55","Ef52d6eda42a5db359b1b94927470783","White","Male","46","4"
"60882359f3c5fa1b7627792c980964a1","2011-04-28 00:00:00","Field Services","Patrol North","Third Watch","","","External Investigation","Commit a Misdemeanor Crime","Unfounded","","5936307d494aba257777dc850d0b085c","White","Female","41","Ef52d6eda42a5db359b1b94927470783","White","Male","46","4"
"b9d3017e315aa71f686a9eeb8694d074","2011-04-29 00:00:00","Field Services","Patrol North","Scat","","Internal","Internal Investigation","Sick Leave in Excess of Amount Available","Exonerated","","","","","","C8b78d0d24d65052b78fb3d4fecf10ed","White","Female","32","5"
"94d447d6bcbb577f70a5f22a9802a8f2","2011-05-05 00:00:00","Support Services","Emergency Planning","City Hall Security","","","Internal Investigation","Give False Information / Depart From Truth","Sustained","","","","","","Fb98c475aad960e9592e43bd71e8a734","Black","Female","38","4"
"b0388773a110059bb6cf4c8fa72632ca","2011-05-08 00:00:00","Field Services","Patrol North","Third Watch","","Blueteam","External Investigation","Racial Profiling","Unfounded","","D604273ada52c8dda3cb5824ba7d4850","Black","Male","52","Bef6fd36497837c6ab24bf5f6cf494ca","White","Male","27","3"
"a7bbeb90f47aca7e8f8d05df03bf6637","2011-05-09 00:00:00","Field Services","Patrol North","Scat","","Blueteam","Internal Investigation","Give False Information / Depart From Truth","Not Sustained","","Ee5b05a7dc0b450cafee204163350a1f","Unknown","Female","28","C8b78d0d24d65052b78fb3d4fecf10ed","White","Female","32","5"
"a7bbeb90f47aca7e8f8d05df03bf6637","2011-05-09 00:00:00","Field Services","Patrol North","Scat","","Blueteam","Internal Investigation","Reporting","Sustained","","Ee5b05a7dc0b450cafee204163350a1f","Unknown","Female","28","C8b78d0d24d65052b78fb3d4fecf10ed","White","Female","32","5"
"f1514da1ac021569fc387a8e35d516f4","2011-05-09 00:00:00","Support Services","Emergency Planning","City Hall Security","","","Internal Investigation","Give False Information / Depart From Truth","Sustained","","","","","","Fb98c475aad960e9592e43bd71e8a734","Black","Female","38","4"
"11e731af1d233b7352ea08d62bd7f8fd","2011-05-12 00:00:00","Field Services","Patrol East","First Watch","","","External Investigation","Use Good Judgment","Sustained","","Fbb894b62ee64e7efae981d2a72849d2","White","Female","32","2087e8f8622b6e4a7e21872211ef8490","White","Male","47","20"
"914d473d83026aeeb4395ab468ad8179","2011-05-16 00:00:00","Investigations","Technical Services","Third Watch","","Internal","Internal Investigation","Misconduct","Sustained","","","","","","0156ef3afcd6339767aebb8b34fe922c","White","Male","",""
"914d473d83026aeeb4395ab468ad8179","2011-05-16 00:00:00","Investigations","Technical Services","Third Watch","","Internal","Internal Investigation","Use Good Judgment","Sustained","","","","","","0156ef3afcd6339767aebb8b34fe922c","White","Male","",""
"f7473e81e93295e803e239c52b7b8c50","2011-05-17 00:00:00","Support Services","Records","First Watch","","","Internal Investigation","Late for Work","Sustained","","","","","","De9a4823e88d7f8a57d1295418b0e8df","White","Female","46","4"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","3550a0ed0d93e08f1e78376570d9c316","White","Male","16","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","9c3737b6e1da4d10d06a0e776a884da6","White","Female","20","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","46503a114cd4c1ffdef71bec32dbdbb2","Black","Female","41","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","700da386d0fb3a97a761bf564ddbbbaf","White","Female","51","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","E2b9a8f8988a456ca530d6566c46dbb5","White","Female","49","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","E1c4117b59478a3d032ccf771da06ca2","White","Female","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","624dc175a73f924da17549ad46851c4a","White","Male","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","700da386d0fb3a97a761bf564ddbbbaf","White","Female","51","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","624dc175a73f924da17549ad46851c4a","White","Male","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","9c3737b6e1da4d10d06a0e776a884da6","White","Female","20","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","E2b9a8f8988a456ca530d6566c46dbb5","White","Female","49","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Not Sustained","","E1c4117b59478a3d032ccf771da06ca2","White","Female","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","3550a0ed0d93e08f1e78376570d9c316","White","Male","16","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Commit a Misdemeanor Crime","Unfounded","","46503a114cd4c1ffdef71bec32dbdbb2","Black","Female","41","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","E2b9a8f8988a456ca530d6566c46dbb5","White","Female","49","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","46503a114cd4c1ffdef71bec32dbdbb2","Black","Female","41","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","E1c4117b59478a3d032ccf771da06ca2","White","Female","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","3550a0ed0d93e08f1e78376570d9c316","White","Male","16","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","9c3737b6e1da4d10d06a0e776a884da6","White","Female","20","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","624dc175a73f924da17549ad46851c4a","White","Male","50","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"88ce939df0e6760c4a40512f224aa988","2011-05-24 00:00:00","Support Services","Training","Firearms","","External","External Investigation","Use Good Judgment","Sustained","","700da386d0fb3a97a761bf564ddbbbaf","White","Female","51","1d2f5688bac5fe1d31f393e047ee5103","White","Male","47","16"
"d964941f2e162e9b1d3c493fe533c141","2011-05-24 00:00:00","Field Services","Patrol East","First Watch","","Internal","Internal Investigation","Use Good Judgment","Sustained","","Fe6ad8a4d30ae03f82c6200e9a9d145d","White","Male","37","Ad9499637dfe510794e26151ca90de0f","White","Male","58","21"
"882310a0991cf437eca72a71b0ffa269","2011-05-24 00:00:00","Field Services","Patrol South","Fourth Watch","","","Internal Investigation","Fail to Appear in Court","Sustained","","0c1ade02bde16859094af2c1e17efbf8","","Female","","F9e003b9414276fea4e7fb391802614f","White","Male","38","8"
"2213abd1f48d7590c40517e3c251fb4c","2011-05-25 00:00:00","Field Services","Patrol East","Fourth Watch","","Walk-In","External Investigation","Rude Conduct With Citizen","Exonerated","","C9b5254f13b2dd8242561dbeea41b763","Black","Male","27","B1e7d8e3084698a1e4964e30e4e8671d","White","Male","31","7"
"158db42d5c5ba6d2fdd0c3423ee6d663","2011-05-26 00:00:00","Field Services","Patrol East","Third Watch","","Walk-In","External Investigation","Rude Conduct With Citizen","Exonerated","","Fc6a836283e896dd2399b9d433132af4","White","Female","18","3b33905bcf06f459d821a16d09a0b3cf","White","Male","","1"
"a824d4e6fd1b4f75f2e96ab330b081fe","2011-05-26 00:00:00","Field Services","Patrol North","Third Watch","","Internal","Internal Investigation","Commit a Misdemeanor Crime","Sustained","","C4b282035a0ab5236474030e14a191a9","White","Male","","956210de67ba1691ebf49ab088c66186","White","Male","",""
"a824d4e6fd1b4f75f2e96ab330b081fe","2011-05-26 00:00:00","Field Services","Patrol North","Third Watch","","Internal","Internal Investigation","Release Confidential Information","Sustained","","C4b282035a0ab5236474030e14a191a9","White","Male","","956210de67ba1691ebf49ab088c66186","White","Male","",""
"f5106d68e0e91528f0c09511702f8c0d","2011-05-26 00:00:00","Field Services","Patrol East","Third Watch","","External","Internal Investigation","Fail to Show Officer Id to Citizen","Unfounded","","F68aa58ef9b97951d297630a97412fd6","Black","Male","25","372fe411a0b9965c9cade3e52a5cab90","White","Female","",""
"f5106d68e0e91528f0c09511702f8c0d","2011-05-26 00:00:00","Field Services","Patrol East","Third Watch","","External","Internal Investigation","Fail to Show Officer Id to Citizen","Unfounded","","A782d2396602d73e734a513ab744e4f2","White","Male","45","372fe411a0b9965c9cade3e52a5cab90","White","Female","",""
"f5106d68e0e91528f0c09511702f8c0d","2011-05-26 00:00:00","Field Services","Patrol East","Third Watch","","External","Internal Investigation","Rude Conduct With Citizen","Not Sustained","","A782d2396602d73e734a513ab744e4f2","White","Male","45","372fe411a0b9965c9cade3e52a5cab90","White","Female","",""
"f5106d68e0e91528f0c09511702f8c0d","2011-05-26 00:00:00","Field Services","Patrol East","Third Watch","","External","Internal Investigation","Rude Conduct With Citizen","Not Sustained","","F68aa58ef9b97951d297630a97412fd6","Black","Male","25","372fe411a0b9965c9cade3e52a5cab90","White","Female","",""
"4d702275efb54737abb30a8d91f806a5","2011-06-03 11:01:00","Field Services","Patrol North","Third Watch","Search Warrant","Internal","Internal Investigation","Use Good Judgment","Sustained","","","","","","70b3894cb6d1300fe4fb1cf8f026242f","Black","Male","38","15"
"4d702275efb54737abb30a8d91f806a5","2011-06-03 11:01:00","Field Services","Patrol North","Third Watch","Search Warrant","Internal","Internal Investigation","Dept. Correspondence/ Restricted Use","Not Sustained","","","","","","70b3894cb6d1300fe4fb1cf8f026242f","Black","Male","38","15"
"342018012cb83d4c877aae35b264cfa8","2011-05-19 00:00:00","Field Services","Patrol West","Third Watch","","Internal","Internal Investigation","Comply With Policy","Sustained","","","","","","Dbca3e9ab7b04f98da9196e07bcb2a2f","White","Male","44","9"
"6126c4f73d7f954fd762792d8d604247","2011-05-19 00:00:00","Field Services","Patrol West","Third Watch","","","Internal Investigation","Failure to Turn in Evidence","Sustained","","","","","","Dbca3e9ab7b04f98da9196e07bcb2a2f","White","Male","44","9"
"daa6847359f37955d5c22ff359c91cfd","2011-07-06 00:00:00","Field Services","Patrol East","Fourth Watch","","","External Investigation","Comply With Policy-Viololate Ncic Use","Sustained","","1eb82b380db5b34968580c508c5ecfb8","White","Female","22","24cf5fcd0126ceabb60b37a5afc17ca9","Black","Male","",""
