"id","caseNumber","serviceType","incidentType","source","occurredDate","receivedDate","completedDate","assignment","allegation","disposition","residentIdentifier","residentRole","residentRace","residentSex","residentAge","officerIdentifier","officerRace","officerSex","officerAge","officerYearsOfService"
"67cc9f6c477ac5eae118f83fe162eab8","2016-0304","On View","External Complaints","Citizen","2016-07-07 00:00:00","2016-07-08 00:00:00","2016-08-30 00:00:00","Western District","Misconduct/General","Exonerated","0fd5422a78329111657a09b1b9c05ad7","Complainant","Black","Female","","a455270921af5f9e046e56171b50b83c","African Amer","Male","27","4"
"d7ffd24229be41f9cf32320c1a3c3a12","2016-0017","","External Complaints","Citizen","2015-11-16 00:00:00","2016-01-12 00:00:00","2016-10-26 00:00:00","Northeastern District","Excessive Force","Not Sustained","287cc4dabd8435d3aeecc2d7e35b697f","Complainant","Black","Female","21","1c672128119d2c6f778fd874678ba234","African Amer","Male","29","9"
"da03c961ae57d8865b882dd7f0975cbd","2018-0496","Warrant Service","External Complaints","Phone Call","2018-08-16 00:00:00","2018-08-27 00:00:00","","Unknown","VCS/Theft Related","","732dd5c72e89be7331c0205eddc80b27","Complainant","Black","Female","51","","Unknown","Unknown","",""
"2a48b4a630b45dd0e9af9888bb7f38ab","2018-0510","Warrant Service","External Complaints","Phone Call","2018-08-30 00:00:00","2018-08-31 00:00:00","","Citywide Shootings","Conduct Unbecoming a Police Officer/Employee","","8602a3631f233fb6574a932454181fc2","Complainant","Black","Female","39","","","","",""
"2184cb83d009af76f74817adec9b0e73","2015-0214","","Ethics","Citizen","","2015-04-16 00:00:00","2015-10-19 00:00:00","","Misconduct/General","Unfounded","01985d0eff4d8464db2f4a201e0bf070","Complainant","Black","Male","27","","","","",""
"732bee9673cb8dc3d37abc997cb4ac0b","2015-0172","On View","External Complaints","Citizen","2015-04-03 00:00:00","2015-04-06 00:00:00","2016-03-21 00:00:00","Central District","Lawsuit Filed","","ce58f466d6f4b0f25d8a39d2fa8d8f5c","Witness","","","","5268c4a1e28baf43c19f73d75f6974de","White","Male","29","5"
"0c55ebe7d038a6a1432bf601a73323b5","2018-0511","Call for Service","External Complaints","Walk-In Kirk Ave","","2018-08-31 00:00:00","","Homicide Section","Neglect/General","","aaa5d7b9b77345764b7221c4a7a19555","Complainant","Black","Female","44","","Unknown","Unknown","",""
"732bee9673cb8dc3d37abc997cb4ac0b","2015-0172","On View","External Complaints","Citizen","2015-04-03 00:00:00","2015-04-06 00:00:00","2016-03-21 00:00:00","Central District","Excessive Force","Not Sustained","ce58f466d6f4b0f25d8a39d2fa8d8f5c","Witness","","","","6b2c39bbb2dcf56d5dad08eb660d87ab","White","Male","46","20"
"732bee9673cb8dc3d37abc997cb4ac0b","2015-0172","On View","External Complaints","Citizen","2015-04-03 00:00:00","2015-04-06 00:00:00","2016-03-21 00:00:00","Central District","Excessive Force","Not Sustained","7732f8deac41ef428c9dc410b4e35a5b","Witness","","","","6b2c39bbb2dcf56d5dad08eb660d87ab","White","Male","46","20"
"732bee9673cb8dc3d37abc997cb4ac0b","2015-0172","On View","External Complaints","Citizen","2015-04-03 00:00:00","2015-04-06 00:00:00","2016-03-21 00:00:00","Central District","Misconduct/General","Not Sustained","7732f8deac41ef428c9dc410b4e35a5b","Witness","","","","6b2c39bbb2dcf56d5dad08eb660d87ab","White","Male","46","20"
"e14a3aa63ad8b1e15fc7b831745c7c5f","2015-0125","","External Complaints","Citizen","2015-03-11 00:00:00","2015-03-13 00:00:00","2016-03-08 00:00:00","Southern District","False Arrest / Imprisonment","Not Sustained","80daa2d653e8513f7dcc0e698c13d1ee","Complainant","White","Female","","5ad52ac68f4e3edc410447e4dfb28dae","Other Hispan","Male","35","8"
"49bb4247b86cb15b2754ac3eda82e7a6","2018-0047","","Ethics","","2018-01-30 00:00:00","2018-01-31 00:00:00","","Northern District","Conduct Unbecoming a Police Officer/Employee","","737de42854238150f6839b6e65465f5c","Complainant","","","","d0e4ec1321795d70ced721071f72fce0","African Amer","Male","37","12"
"78976f81fc00d523856f43c3b73884eb","2015-0324","","External Complaints","Citizen","2015-06-06 00:00:00","2015-06-07 00:00:00","2016-05-27 00:00:00","","Misconduct/General","Unfounded","b2ef9e05fb5ec151ac1eb09da784c1df","Complainant","Black","Female","","","","","",""
"78976f81fc00d523856f43c3b73884eb","2015-0324","","External Complaints","Citizen","2015-06-06 00:00:00","2015-06-07 00:00:00","2016-05-27 00:00:00","","Misconduct/VCS Misdemeanor Theft","Unfounded","b2ef9e05fb5ec151ac1eb09da784c1df","Complainant","Black","Female","","","","","",""
"37d27c7cb6de480ad0fdc77a5fe8fc4e","2015-0366","","External Complaints","Attorney","2014-12-10 00:00:00","2015-06-15 00:00:00","2015-11-10 00:00:00","SES - Eastside Zones","Misconduct/VCS Assault","Not Sustained","d5465f57743605de4b54cca5dd55a72d","Complainant","Black","Male","27","df455f0f6a77a453879d6ccf5316eb09","White","Male","45","15"
"5ad308b50ceddf75028b8ad4f36e1dd8","2015-0157","On View","External Complaints","Citizen","","2015-03-26 00:00:00","2016-03-15 00:00:00","Police Academy","Excessive Force","Not Sustained","836cc47d694f34c299116eabcade7572","Complainant","Black","Female","","08cbfe79a7ec6062bffb3ca7c6c08261","Black","Male","23","1"
"5ad308b50ceddf75028b8ad4f36e1dd8","2015-0157","On View","External Complaints","Citizen","","2015-03-26 00:00:00","2016-03-15 00:00:00","Police Academy","Excessive Force","Not Sustained","679a5fad8079d1f80520f6e44c6dc9c6","Complainant","Black","Male","","08cbfe79a7ec6062bffb3ca7c6c08261","Black","Male","23","1"
"91ef4f973d45d2aa3e8d15b294eb438a","2015-0290","","External Complaints","","2015-05-16 00:00:00","2015-05-17 00:00:00","2016-02-26 00:00:00","Southwestern District","Misconduct/General","Unfounded","df6c79a3bec1f34cded6f1832679a9ea","Witness","","","","","","","",""
"0583ab04188abc627d1c9a2d7fb5db78","2015-0415","","External Complaints","Citizen","2015-07-13 00:00:00","2015-07-13 00:00:00","2015-11-06 00:00:00","Southern District","Discourtesy","Not Sustained","a9e3e002cd4625148af9baf5a7338646","Witness","","","","bb29124b1aeb4e32225873174e991cf1","White","Male","34","14"
"6517356180e4a0de3bd52a433808aff6","2015-0433","","External Complaints","Citizen","2015-07-07 00:00:00","2015-07-17 00:00:00","2016-07-13 00:00:00","Northern District","Mediation Program Review","","163660bc1b9cb82b28b82586d6bdbe19","Complainant","Black","Female","","d0efcf164bf29edc94d778204f027aac","Other Hispan","Female","41","8"
"424dd334cc90c47f1588c7d716488d01","2015-0031","","External Complaints","Attorney","2013-03-09 00:00:00","2015-01-27 00:00:00","2016-01-15 00:00:00","Western District","False Arrest / Imprisonment","Unfounded","52d7dbf256913aefe68cd096064dd5c7","Complainant","Unknown","Unknown","","9579426e5c17e4c9940a137c433a4a44","White","Male","43","4"
"68fe62303c3c8145a9a865f9fc745200","2019-0130","","Internal Complaints","Agency Member","2019-01-27 00:00:00","2019-01-27 00:00:00","","Northwest District","Neglect/General","","","","","","","092eca87fdab9f5eb687f4391a90530e","African Amer","Male","39","10"
"0c55ebe7d038a6a1432bf601a73323b5","2018-0511","Call for Service","External Complaints","Walk-In Kirk Ave","","2018-08-31 00:00:00","","Homicide Section","Conduct Unbecoming a Police Officer/Employee","","aaa5d7b9b77345764b7221c4a7a19555","Complainant","Black","Female","44","","Unknown","Unknown","",""
"424dd334cc90c47f1588c7d716488d01","2015-0031","","External Complaints","Attorney","2013-03-09 00:00:00","2015-01-27 00:00:00","2016-01-15 00:00:00","Western District","False Arrest / Imprisonment","Unfounded","2d6cbbf24cbde47cd98c8590f403c5ef","Complainant","Black","Male","32","812d801858e10a5b64b1f562c156aa32","Black","Male","44","22"
"4929c48a2a32617746379a54acf9eb6e","2015-0086","Call for Service","External Complaints","Citizen","2015-02-23 00:00:00","2015-02-24 00:00:00","2016-05-31 00:00:00","Central District","Misconduct/General","Sustained","0df3e3e214e652b6cf30fc46b3848df1","Complainant","Black","Male","","c4729214d0752b678aabad24c729658a","White","Male","25","1"
"f4d60c1935545d5410821d77028d890e","2017-0398","","External Complaints","Citizen","2017-07-14 00:00:00","2017-07-14 00:00:00","2018-07-03 00:00:00","Southern District","Neglect/BWC","Sustained","c6efd35c64e7307099fe321ef5a709d9","Complainant","Black","Male","20","02661537fac4565a25ce6b20563ce1f6","African Amer","Male","24","5"
"6df51f267daa339edf5379bb0d31f96d","2015-0215","","External Complaints","","2015-02-20 00:00:00","2015-02-27 00:00:00","2016-02-23 00:00:00","Southwestern District","Neglect of Duty","Not Sustained","7f91c0b1c2e38db0e43372f50a9ea7bd","Complainant","Black","Male","27","","","","",""
"4ab3ee618aa7068f59576ab9cf08a134","2015-0378","Unknown","External Complaints","Citizen","2015-06-26 00:00:00","2015-06-26 00:00:00","2016-06-23 00:00:00","Southwestern District","Misconduct/General","Not Sustained","177ce3ad8469aff9de1290c4af5e95de","Witness","","","","6f33cff49e885eb5f6a9b7c2fc1b316f","Black","Female","38","9"
"4ab3ee618aa7068f59576ab9cf08a134","2015-0378","Unknown","External Complaints","Citizen","2015-06-26 00:00:00","2015-06-26 00:00:00","2016-06-23 00:00:00","Southwestern District","Misconduct/General","Not Sustained","6948785f8e7642cb92406f74d94263e5","Witness","","","","1b6a8f3ed7b6a24037f5da935ce63d16","Black","Male","28","7"
"6283079eaa1879e14d6e473fb30a94ab","2016-0070","","Ethics","","2016-02-17 00:00:00","2016-02-17 00:00:00","2016-08-02 00:00:00","SES - Eastside Zones","Misconduct/VCS Misdemeanor Theft","Unfounded","2c56a6ad02ac84f30b004bbd3e397566","Complainant","Black","Male","57","e591fe30055e8f7d35656c080e20699e","White","Male","",""
"7cdebfcb9ee4be4eb3c85636a815a2fd","2018-0566","Call for Service","External Complaints","Email via Bpd Website","2018-08-07 00:00:00","2018-09-26 00:00:00","","Northern District","Conduct Unbecoming a Police Officer/Employee","","04ee149ec3ffe9f3984083d405fb0e01","Complainant","Black","Female","22","dd458e0022dfe8469643020334008c64","White","Male","50","24"
"f34ea3c05d1e81898f5bb2a3f6a5a3d5","2015-0379","Warrant Service","External Complaints","Citizen","2015-06-26 00:00:00","2015-06-26 00:00:00","2016-03-15 00:00:00","Northeastern District","Inappropriate Comment","Not Sustained","c140d9098a9f4130a1b7da75fd081ac4","Complainant","Black","Female","","86a8a7c7ca5c4530bb79c69a4086e4cd","White","Male","41","15"
"f34ea3c05d1e81898f5bb2a3f6a5a3d5","2015-0379","Warrant Service","External Complaints","Citizen","2015-06-26 00:00:00","2015-06-26 00:00:00","2016-03-15 00:00:00","Northeastern District","Unwarranted Action","Not Sustained","0455dd480d548c5ba59b28c17f5fa310","Complainant","Black","Female","","86a8a7c7ca5c4530bb79c69a4086e4cd","White","Male","41","15"
"aca20d755e0d2d1d562bd32eb27c9042","2016-0384","","External Complaints","Citizen","2016-08-31 00:00:00","2016-08-31 00:00:00","2017-03-09 00:00:00","Southeastern District","Harassment","Unfounded","5f83b5efa89a2f45d1b87263de5efdd7","Complainant","Black","Male","29","76db196a26970eff039efce5305e7325","African Amer","Male","43","14"
"631db4e84b158d1e21aa24bab499b264","2016-0644","","External Complaints","Citizen","2016-12-21 00:00:00","2016-12-22 00:00:00","2017-10-16 00:00:00","Eastern District","Discourtesy","Not Sustained","68d2af70945058dedaab818d9a0dbb22","Complainant","Black","Female","","6ef6037539a069be89bb25e3d41c709d","African Amer","Male","29","7"
"de768f336dc4a9ea4aad05a7d624e93e","2015-0510","","External Complaints","Citizen","2015-09-03 00:00:00","2015-09-03 00:00:00","2016-02-10 00:00:00","","Misconduct/VCS Negligent Driving","Not Sustained","cebc291a9abc80bf181370681320bd99","Complainant","White","Male","","","","","",""
"95caa30d0159ec4e7da180c19db92255","2015-0179","","Ethics","Citizen","","2015-04-03 00:00:00","2016-02-24 00:00:00","Northern District","Misconduct/General","Not Sustained","332cf8cfe03a953357f5434ceb9cbb6e","Complainant","Black","Male","27","cc12ea2a84c5dddad54750fe6a9e087a","Black","Male","41","8"
"1b514ea46ad14290c2545023aa49b575","2015-0098","","Internal Complaints","","2015-03-01 00:00:00","2015-03-01 00:00:00","2016-02-23 00:00:00","Northeastern District","Neglect of Duty","Sustained","7cb48f295813dcb1cfa65c8f6ac1104b","Complainant","Black","Female","","d1f6a110e0bbad0af4798de0246ce07e","Black","Male","31","12"
"5bc3751c7fba138acf282e06d1c18ece","2015-0124","","External Complaints","","2015-03-11 00:00:00","2015-03-13 00:00:00","2016-03-08 00:00:00","DDU-SED","Discourtesy","Not Sustained","73fe9b6e990d0aff1681570e720ab5cb","Complainant","Black","Male","22","80830e94a725ff095e88b011453d69c1","White","Male","34","13"
"631db4e84b158d1e21aa24bab499b264","2016-0644","","External Complaints","Citizen","2016-12-21 00:00:00","2016-12-22 00:00:00","2017-10-16 00:00:00","Eastern District","Misconduct/General","Sustained","68d2af70945058dedaab818d9a0dbb22","Complainant","Black","Female","","85af90a60b11194eaa20e5dd6997f8b2","African Amer","Male","26","8"
"5bc3751c7fba138acf282e06d1c18ece","2015-0124","","External Complaints","","2015-03-11 00:00:00","2015-03-13 00:00:00","2016-03-08 00:00:00","DDU-SED","Excessive Force","Not Sustained","73fe9b6e990d0aff1681570e720ab5cb","Complainant","Black","Male","22","","","","",""
"ed4bd99883e00e0907d9631e297d8193","2018-0326","","External Complaints","Other Agency","2018-05-23 00:00:00","2018-06-01 00:00:00","","","","","5deabf696705ce960d6999140c12995e","Witness","","","","","","","",""
"9c00a44177e4f0c882de670008fb6769","2017-0052","","External Complaints","","2017-02-02 00:00:00","2017-02-03 00:00:00","2017-05-15 00:00:00","Northern District","Harassment","Not Sustained","74704c7f729f30860abbf99acd030424","Complainant","Black","Female","24","36a59a7ab0d6b9ba14d76e71c431a5fc","White","Male","42","17"
"c2af53c755d66d0b2447505cc1c925da","2015-0498","","External Complaints","","2015-08-16 00:00:00","2015-08-21 00:00:00","2016-07-11 00:00:00","Southern District","Excessive Force","Not Sustained","4e9cf641da1a8656413d4b1382d1464b","Complainant","White","Female","38","3fcd66951a8c2878fc9fa2d1106c5f9f","White","Male","31","6"
"211a82b8faf562365c61775f5b5aa688","2015-0552","","External Complaints","","2015-09-15 00:00:00","2015-09-16 00:00:00","2016-07-01 00:00:00","Northeastern District","Lawsuit Filed","","7b482aba0462b63cb71fb9c39f8816c7","Complainant","White","Female","","2179e3d55a4439cb5fdad6a6aaa0011f","Other Hispan","Male","41","15"
"dfa5716008ed329c9e7fcb5739765034","2018-0226","","External Complaints","Other Agency","2018-04-12 00:00:00","2018-04-12 00:00:00","","Vice/UC/Gangs","","","4d2159c544bf9b9d877bc304fe7c27e9","Witness","","","","5129afa7ba6c53b460d7ec5312d46a0e","African Amer","Male","43","17"
"87e78ac79587042260e15f0d239fc98f","2015-0155","","External Complaints","","2014-09-15 00:00:00","2015-03-26 00:00:00","2016-03-17 00:00:00","Northwestern District","Misconduct/General","Not Sustained","017a8949644381e416a551250142e17e","Complainant","Unknown","Male","","b48041a91e323d60385269ed4a00e709","White","Male","27","2"
"87e78ac79587042260e15f0d239fc98f","2015-0155","","External Complaints","","2014-09-15 00:00:00","2015-03-26 00:00:00","2016-03-17 00:00:00","Northwestern District","Misconduct/General","Not Sustained","017a8949644381e416a551250142e17e","Complainant","Unknown","Male","","f20edb6e09d47098b73a1964aa73aafe","Black","Female","",""
"d4d88c82cd3f055dfc5927453db8ad10","2017-0062","","External Complaints","","2017-02-06 00:00:00","2017-02-07 00:00:00","2018-01-24 00:00:00","SES - Westside Zones","False Arrest/Imprisonment","Not Sustained","096427d76df84eebcc0d69c06b94012e","Complainant","Black","Male","25","37a8d80ee85d799be703ea986f44da4a","African Amer","Male","30","10"
"5a542c4381c6f6733eda929577b38270","2015-0032","","External Complaints","","2015-01-26 00:00:00","2015-01-28 00:00:00","2017-04-25 00:00:00","Southern District","Misconduct/VCS/DV","Not Sustained","4949206e3765b4a3712c243fd7a48581","Complainant","Black","Female","34","ae18a787492be120e19c5a69b996c756","Black","Male","42","10"
"5a542c4381c6f6733eda929577b38270","2015-0032","","External Complaints","","2015-01-26 00:00:00","2015-01-28 00:00:00","2017-04-25 00:00:00","Southern District","Lawsuit Filed","","4949206e3765b4a3712c243fd7a48581","Complainant","Black","Female","34","ae18a787492be120e19c5a69b996c756","Black","Male","42","10"
"543aff51edea21f4abab9443648f246f","2015-0033","","External Complaints","Attorney","2014-08-03 00:00:00","2015-01-26 00:00:00","2016-01-26 00:00:00","Southern District","Misconduct/General","Not Sustained","feacfae78c4ff2566265bb6da9a5589f","Complainant","Unknown","Male","","08d340b4447411791c165d4f128fcdd0","White","Female","49","3"
"790b4953c17cfce3bedf711a18d0144e","2018-0177","","Internal Complaints","Agency Member","2017-07-28 00:00:00","2018-03-22 00:00:00","","Eastern District","Unnecessary Force","","e28f9eda808710509ccfb20a6749e610","Complainant","Black","Male","","384f77a4fb4c188ed538fef1e35cfcda","African Amer","Male","24","3"
"2efa6acdb4a4fe5be2d3ef6b625df91c","2016-0155","","External Complaints","Citizen","2016-04-16 00:00:00","2016-04-16 00:00:00","2017-02-09 00:00:00","Eastern District","Lawsuit Filed","","ca68fd0d68aceb79ac2c566b5d47bf7a","Complainant","Black","Male","","963bbc6dc29a0cc4c4ad5eb014e2bd8c","Black","Male","45","21"
"b7fd698b019c7b98051b73f112794532","2018-0066","","External Complaints","Citizen","2018-01-30 00:00:00","2018-01-30 00:00:00","","Central District","VCS/Other Felony","","36d7d54ca92ad48eb4c92a3c1d94c9ec","Complainant","Black","Male","","43940d21683d878603a25a63e38f5b57","African Amer","Male","39","3"
"93b056c50461b9185ca0bd2c70ff3cac","2016-0001","","Ethics","Other Agency","2016-01-01 00:00:00","2016-01-02 00:00:00","2016-09-06 00:00:00","Southwestern District","Misconduct/General","Sustained","d5883e7bb5365f11870783338ed8e5fb","Witness","","","","04964d473e5a8d39c8324a3e344b950a","Black","Male","36","7"
